,cand_nm,contbr_zip,contb_receipt_amt,converted_date,income,target
462,"Sanders, Bernard",20002,50.0,201906,74303.0,2
463,"Sanders, Bernard",20002,50.0,201906,74303.0,2
464,"Sanders, Bernard",20005,100.0,201906,87676.0,2
465,"Sanders, Bernard",20012,60.0,201905,80991.0,2
466,"Sanders, Bernard",20012,60.0,201906,80991.0,2
467,"Sanders, Bernard",20009,120.0,201906,94213.0,2
468,"Sanders, Bernard",20009,250.0,201905,94213.0,2
469,"Sanders, Bernard",20003,27.0,201904,112083.0,2
470,"Sanders, Bernard",20003,27.0,201905,112083.0,2
471,"Sanders, Bernard",20003,27.0,201906,112083.0,2
472,"Sanders, Bernard",20003,54.0,201906,112083.0,2
473,"Sanders, Bernard",20002,100.0,201904,74303.0,2
474,"Sanders, Bernard",20002,100.0,201904,74303.0,2
475,"Sanders, Bernard",20002,100.0,201905,74303.0,2
476,"Sanders, Bernard",20002,15.0,201906,74303.0,2
477,"Sanders, Bernard",20002,38.02,201906,74303.0,2
478,"Sanders, Bernard",20002,100.0,201906,74303.0,2
479,"Sanders, Bernard",20016,150.0,201905,124080.0,2
480,"Sanders, Bernard",20016,27.0,201906,124080.0,2
481,"Sanders, Bernard",20024,250.0,201906,72389.0,2
482,"Sanders, Bernard",20016,250.0,201904,124080.0,2
483,"Sanders, Bernard",20016,250.0,201904,124080.0,2
484,"Sanders, Bernard",20016,50.0,201904,124080.0,2
485,"Sanders, Bernard",20016,3.0,201905,124080.0,2
486,"Sanders, Bernard",20016,100.0,201906,124080.0,2
487,"Sanders, Bernard",20002,27.0,201905,74303.0,2
488,"Sanders, Bernard",20002,54.0,201906,74303.0,2
489,"Sanders, Bernard",20036,27.0,201904,82829.0,2
490,"Sanders, Bernard",20036,27.0,201904,82829.0,2
491,"Sanders, Bernard",20036,27.0,201905,82829.0,2
492,"Sanders, Bernard",20036,27.0,201906,82829.0,2
493,"Sanders, Bernard",20036,100.0,201906,82829.0,2
494,"Sanders, Bernard",20002,27.0,201904,74303.0,2
495,"Sanders, Bernard",20002,27.0,201904,74303.0,2
496,"Sanders, Bernard",20002,27.0,201904,74303.0,2
497,"Sanders, Bernard",20002,100.0,201904,74303.0,2
498,"Sanders, Bernard",20002,27.0,201905,74303.0,2
499,"Sanders, Bernard",20002,100.0,201905,74303.0,2
500,"Sanders, Bernard",20002,100.0,201905,74303.0,2
501,"Sanders, Bernard",20002,27.0,201906,74303.0,2
502,"Sanders, Bernard",20002,100.0,201906,74303.0,2
503,"Sanders, Bernard",20002,27.0,201906,74303.0,2
504,"Sanders, Bernard",20003,27.0,201906,112083.0,2
505,"Sanders, Bernard",20003,6.0,201906,112083.0,2
506,"Sanders, Bernard",20003,6.0,201906,112083.0,2
507,"Sanders, Bernard",20001,100.0,201906,85976.0,2
508,"Sanders, Bernard",20010,50.0,201906,66404.0,2
509,"Sanders, Bernard",20003,300.0,201906,112083.0,2
510,"Sanders, Bernard",20007,27.0,201904,119267.0,2
511,"Sanders, Bernard",20007,27.0,201904,119267.0,2
512,"Sanders, Bernard",20007,27.0,201905,119267.0,2
513,"Sanders, Bernard",20007,27.0,201906,119267.0,2
514,"Sanders, Bernard",20007,7.0,201906,119267.0,2
515,"Sanders, Bernard",20007,27.0,201906,119267.0,2
516,"Sanders, Bernard",20007,27.0,201906,119267.0,2
517,"Sanders, Bernard",20002,100.0,201906,74303.0,2
518,"Sanders, Bernard",20002,43.0,201906,74303.0,2
519,"Sanders, Bernard",20037,100.0,201904,78176.0,2
520,"Sanders, Bernard",20037,100.0,201905,78176.0,2
521,"Sanders, Bernard",20037,100.0,201906,78176.0,2
522,"Sanders, Bernard",20009,27.0,201904,94213.0,2
523,"Sanders, Bernard",20009,27.0,201906,94213.0,2
524,"Sanders, Bernard",20002,27.0,201904,74303.0,2
525,"Sanders, Bernard",20002,27.0,201905,74303.0,2
526,"Sanders, Bernard",20002,27.0,201906,74303.0,2
527,"Sanders, Bernard",20002,27.0,201906,74303.0,2
528,"Sanders, Bernard",20002,27.0,201906,74303.0,2
529,"Sanders, Bernard",20002,27.0,201906,74303.0,2
530,"Sanders, Bernard",20016,50.0,201904,124080.0,2
531,"Sanders, Bernard",20016,50.0,201905,124080.0,2
532,"Sanders, Bernard",20012,3.0,201904,80991.0,2
533,"Sanders, Bernard",20012,50.0,201904,80991.0,2
534,"Sanders, Bernard",20012,50.0,201905,80991.0,2
535,"Sanders, Bernard",20012,50.0,201905,80991.0,2
536,"Sanders, Bernard",20012,3.0,201906,80991.0,2
537,"Sanders, Bernard",20012,20.2,201906,80991.0,2
538,"Sanders, Bernard",20012,50.0,201906,80991.0,2
539,"Sanders, Bernard",20012,50.0,201906,80991.0,2
540,"Sanders, Bernard",20012,27.0,201906,80991.0,2
541,"Sanders, Bernard",20016,50.0,201905,124080.0,2
542,"Sanders, Bernard",20016,100.0,201906,124080.0,2
543,"Warren, Elizabeth ",20017,100.0,201905,63022.0,3
544,"Warren, Elizabeth ",20008,1000.0,201905,111074.0,3
545,"Warren, Elizabeth ",20008,500.0,201906,111074.0,3
546,"Warren, Elizabeth ",20007,50.0,201906,119267.0,3
547,"Warren, Elizabeth ",20007,50.0,201906,119267.0,3
548,"Warren, Elizabeth ",20002,100.0,201904,74303.0,3
549,"Warren, Elizabeth ",20002,25.0,201905,74303.0,3
550,"Warren, Elizabeth ",20002,50.0,201905,74303.0,3
551,"Warren, Elizabeth ",20002,100.0,201905,74303.0,3
552,"Warren, Elizabeth ",20002,100.0,201905,74303.0,3
553,"Warren, Elizabeth ",20002,50.0,201906,74303.0,3
554,"Warren, Elizabeth ",20016,100.0,201904,124080.0,3
555,"Warren, Elizabeth ",20016,100.0,201905,124080.0,3
556,"Warren, Elizabeth ",20016,100.0,201905,124080.0,3
557,"Warren, Elizabeth ",20009,100.0,201904,94213.0,3
558,"Warren, Elizabeth ",20009,100.0,201904,94213.0,3
559,"Warren, Elizabeth ",20009,100.0,201906,94213.0,3
560,"Warren, Elizabeth ",20002,50.0,201906,74303.0,3
561,"Warren, Elizabeth ",20002,250.0,201906,74303.0,3
562,"Warren, Elizabeth ",20009,100.0,201904,94213.0,3
563,"Warren, Elizabeth ",20009,100.0,201905,94213.0,3
564,"Warren, Elizabeth ",20016,257.5,201906,124080.0,3
565,"Warren, Elizabeth ",20010,32.88,201904,66404.0,3
566,"Warren, Elizabeth ",20010,100.0,201904,66404.0,3
567,"Warren, Elizabeth ",20010,100.0,201905,66404.0,3
568,"Warren, Elizabeth ",20010,100.0,201906,66404.0,3
569,"Warren, Elizabeth ",20009,500.0,201906,94213.0,3
570,"Warren, Elizabeth ",20001,33.88,201905,85976.0,3
571,"Warren, Elizabeth ",20001,250.0,201906,85976.0,3
572,"Warren, Elizabeth ",20003,100.0,201905,112083.0,3
573,"Warren, Elizabeth ",20003,100.0,201906,112083.0,3
574,"Warren, Elizabeth ",20003,100.0,201906,112083.0,3
575,"Warren, Elizabeth ",20016,25.0,201906,124080.0,3
576,"Warren, Elizabeth ",20016,100.0,201906,124080.0,3
577,"Warren, Elizabeth ",20016,25.0,201906,124080.0,3
578,"Warren, Elizabeth ",20002,250.0,201904,74303.0,3
579,"Warren, Elizabeth ",20003,250.0,201904,112083.0,3
580,"Warren, Elizabeth ",20003,15.0,201906,112083.0,3
581,"Warren, Elizabeth ",20009,100.0,201905,94213.0,3
582,"Warren, Elizabeth ",20009,100.0,201906,94213.0,3
583,"Warren, Elizabeth ",20016,35.0,201904,124080.0,3
584,"Warren, Elizabeth ",20016,7.0,201905,124080.0,3
585,"Warren, Elizabeth ",20016,100.0,201906,124080.0,3
586,"Warren, Elizabeth ",20016,7.0,201906,124080.0,3
587,"Warren, Elizabeth ",20016,100.0,201906,124080.0,3
588,"Warren, Elizabeth ",20010,250.0,201904,66404.0,3
589,"Warren, Elizabeth ",20010,50.0,201905,66404.0,3
590,"Warren, Elizabeth ",20010,50.0,201905,66404.0,3
591,"Warren, Elizabeth ",20010,25.0,201906,66404.0,3
592,"Warren, Elizabeth ",20010,15.0,201906,66404.0,3
593,"Warren, Elizabeth ",20010,30.0,201904,66404.0,3
594,"Warren, Elizabeth ",20010,25.0,201904,66404.0,3
595,"Warren, Elizabeth ",20010,25.0,201905,66404.0,3
596,"Warren, Elizabeth ",20010,25.0,201906,66404.0,3
597,"Warren, Elizabeth ",20010,100.0,201906,66404.0,3
598,"Warren, Elizabeth ",20009,250.0,201904,94213.0,3
599,"Warren, Elizabeth ",20010,30.0,201904,66404.0,3
600,"Warren, Elizabeth ",20010,12.5,201905,66404.0,3
601,"Warren, Elizabeth ",20010,50.0,201905,66404.0,3
602,"Warren, Elizabeth ",20010,30.0,201906,66404.0,3
603,"Warren, Elizabeth ",20015,25.0,201905,161352.0,3
604,"Warren, Elizabeth ",20015,250.0,201906,161352.0,3
605,"Warren, Elizabeth ",20009,25.0,201904,94213.0,3
606,"Warren, Elizabeth ",20009,25.0,201904,94213.0,3
607,"Warren, Elizabeth ",20009,10.0,201905,94213.0,3
608,"Warren, Elizabeth ",20009,10.0,201905,94213.0,3
609,"Warren, Elizabeth ",20009,10.0,201905,94213.0,3
610,"Warren, Elizabeth ",20009,10.0,201905,94213.0,3
611,"Warren, Elizabeth ",20009,10.0,201905,94213.0,3
612,"Warren, Elizabeth ",20009,50.0,201905,94213.0,3
613,"Warren, Elizabeth ",20009,50.0,201906,94213.0,3
614,"Warren, Elizabeth ",20009,10.0,201906,94213.0,3
615,"Warren, Elizabeth ",20009,15.0,201906,94213.0,3
616,"Warren, Elizabeth ",20009,25.0,201906,94213.0,3
617,"Warren, Elizabeth ",20009,100.0,201904,94213.0,3
618,"Warren, Elizabeth ",20009,50.0,201905,94213.0,3
619,"Warren, Elizabeth ",20009,100.0,201906,94213.0,3
620,"Warren, Elizabeth ",20009,50.0,201904,94213.0,3
621,"Warren, Elizabeth ",20002,200.0,201904,74303.0,3
622,"Warren, Elizabeth ",20002,150.0,201904,74303.0,3
623,"Warren, Elizabeth ",20002,50.0,201904,74303.0,3
624,"Warren, Elizabeth ",20002,50.0,201906,74303.0,3
625,"Warren, Elizabeth ",20003,50.0,201904,112083.0,3
626,"Warren, Elizabeth ",20003,50.0,201905,112083.0,3
627,"Warren, Elizabeth ",20003,72.88,201906,112083.0,3
628,"Warren, Elizabeth ",20003,50.0,201906,112083.0,3
629,"Warren, Elizabeth ",20005,2800.0,201904,87676.0,3
630,"Warren, Elizabeth ",20007,100.0,201904,119267.0,3
631,"Warren, Elizabeth ",20007,250.0,201905,119267.0,3
632,"Warren, Elizabeth ",20007,50.0,201905,119267.0,3
633,"Warren, Elizabeth ",20007,15.0,201906,119267.0,3
634,"Warren, Elizabeth ",20009,33.88,201904,94213.0,3
635,"Warren, Elizabeth ",20009,50.0,201904,94213.0,3
636,"Warren, Elizabeth ",20009,50.0,201905,94213.0,3
637,"Warren, Elizabeth ",20009,50.0,201906,94213.0,3
638,"Warren, Elizabeth ",20009,25.0,201906,94213.0,3
639,"Warren, Elizabeth ",20009,10.0,201906,94213.0,3
640,"Warren, Elizabeth ",20009,25.0,201906,94213.0,3
641,"Warren, Elizabeth ",20009,25.0,201906,94213.0,3
642,"Warren, Elizabeth ",20011,250.0,201906,62281.0,3
643,"Warren, Elizabeth ",20011,50.0,201906,62281.0,3
644,"Warren, Elizabeth ",20011,50.0,201906,62281.0,3
645,"Warren, Elizabeth ",20012,250.0,201905,80991.0,3
646,"Warren, Elizabeth ",20002,100.0,201904,74303.0,3
647,"Warren, Elizabeth ",20002,100.0,201905,74303.0,3
648,"Warren, Elizabeth ",20002,100.0,201906,74303.0,3
649,"Warren, Elizabeth ",20009,100.0,201906,94213.0,3
650,"Warren, Elizabeth ",20009,100.0,201906,94213.0,3
651,"Warren, Elizabeth ",20009,100.0,201906,94213.0,3
652,"Warren, Elizabeth ",20009,100.0,201906,94213.0,3
653,"Warren, Elizabeth ",20010,50.0,201904,66404.0,3
654,"Warren, Elizabeth ",20010,50.0,201904,66404.0,3
655,"Warren, Elizabeth ",20010,25.0,201904,66404.0,3
656,"Warren, Elizabeth ",20010,5.0,201905,66404.0,3
657,"Warren, Elizabeth ",20010,6.0,201905,66404.0,3
658,"Warren, Elizabeth ",20010,25.0,201905,66404.0,3
659,"Warren, Elizabeth ",20010,15.0,201906,66404.0,3
660,"Warren, Elizabeth ",20010,50.0,201906,66404.0,3
661,"Warren, Elizabeth ",20010,6.0,201906,66404.0,3
662,"Warren, Elizabeth ",20009,100.0,201904,94213.0,3
663,"Warren, Elizabeth ",20009,10.0,201904,94213.0,3
664,"Warren, Elizabeth ",20009,10.0,201905,94213.0,3
665,"Warren, Elizabeth ",20009,25.0,201905,94213.0,3
666,"Warren, Elizabeth ",20009,10.0,201906,94213.0,3
667,"Warren, Elizabeth ",20009,25.0,201906,94213.0,3
668,"Warren, Elizabeth ",20009,25.0,201906,94213.0,3
669,"Warren, Elizabeth ",20009,50.0,201906,94213.0,3
670,"Warren, Elizabeth ",20010,25.0,201906,66404.0,3
671,"Warren, Elizabeth ",20010,33.88,201906,66404.0,3
672,"Warren, Elizabeth ",20010,100.0,201904,66404.0,3
673,"Warren, Elizabeth ",20010,100.0,201905,66404.0,3
674,"Warren, Elizabeth ",20010,100.0,201906,66404.0,3
675,"Warren, Elizabeth ",20016,25.0,201904,124080.0,3
676,"Warren, Elizabeth ",20016,50.0,201904,124080.0,3
677,"Warren, Elizabeth ",20016,100.0,201906,124080.0,3
678,"Warren, Elizabeth ",20016,100.0,201906,124080.0,3
679,"Warren, Elizabeth ",20016,50.0,201906,124080.0,3
680,"Warren, Elizabeth ",20016,50.0,201906,124080.0,3
681,"Warren, Elizabeth ",20002,100.0,201905,74303.0,3
682,"Warren, Elizabeth ",20002,25.0,201906,74303.0,3
683,"Warren, Elizabeth ",20002,92.88,201906,74303.0,3
684,"Warren, Elizabeth ",20002,15.0,201906,74303.0,3
685,"Warren, Elizabeth ",20008,250.0,201904,111074.0,3
686,"Warren, Elizabeth ",20008,100.0,201906,111074.0,3
687,"Warren, Elizabeth ",20016,25.0,201906,124080.0,3
688,"Warren, Elizabeth ",20011,25.0,201904,62281.0,3
689,"Warren, Elizabeth ",20011,25.0,201905,62281.0,3
690,"Warren, Elizabeth ",20011,25.0,201906,62281.0,3
691,"Warren, Elizabeth ",20011,25.0,201906,62281.0,3
692,"Warren, Elizabeth ",20011,25.0,201906,62281.0,3
693,"Warren, Elizabeth ",20037,250.0,201904,78176.0,3
694,"Warren, Elizabeth ",20011,500.0,201904,62281.0,3
695,"Warren, Elizabeth ",20009,250.0,201906,94213.0,3
696,"Warren, Elizabeth ",20002,50.0,201904,74303.0,3
697,"Warren, Elizabeth ",20002,50.0,201904,74303.0,3
698,"Warren, Elizabeth ",20002,50.0,201904,74303.0,3
699,"Warren, Elizabeth ",20002,50.0,201904,74303.0,3
700,"Warren, Elizabeth ",20002,50.0,201905,74303.0,3
701,"Warren, Elizabeth ",20002,50.0,201905,74303.0,3
702,"Warren, Elizabeth ",20002,50.0,201905,74303.0,3
703,"Warren, Elizabeth ",20002,50.0,201905,74303.0,3
704,"Warren, Elizabeth ",20002,50.0,201905,74303.0,3
705,"Warren, Elizabeth ",20002,50.0,201906,74303.0,3
706,"Warren, Elizabeth ",20002,50.0,201906,74303.0,3
707,"Warren, Elizabeth ",20002,25.0,201906,74303.0,3
708,"Warren, Elizabeth ",20002,25.0,201906,74303.0,3
709,"Warren, Elizabeth ",20002,50.0,201906,74303.0,3
710,"Warren, Elizabeth ",20002,15.0,201906,74303.0,3
711,"Warren, Elizabeth ",20002,15.0,201906,74303.0,3
712,"Warren, Elizabeth ",20002,15.0,201906,74303.0,3
713,"Warren, Elizabeth ",20002,15.0,201906,74303.0,3
714,"Warren, Elizabeth ",20002,50.0,201906,74303.0,3
715,"Warren, Elizabeth ",20002,50.0,201906,74303.0,3
716,"Warren, Elizabeth ",20016,250.0,201905,124080.0,3
717,"Warren, Elizabeth ",20009,500.0,201905,94213.0,3
718,"Warren, Elizabeth ",20002,25.0,201904,74303.0,3
719,"Warren, Elizabeth ",20002,25.0,201904,74303.0,3
720,"Warren, Elizabeth ",20002,25.0,201904,74303.0,3
721,"Warren, Elizabeth ",20002,25.0,201904,74303.0,3
722,"Warren, Elizabeth ",20002,25.0,201904,74303.0,3
723,"Warren, Elizabeth ",20002,25.0,201904,74303.0,3
724,"Warren, Elizabeth ",20002,25.0,201905,74303.0,3
725,"Warren, Elizabeth ",20008,2700.0,201905,111074.0,3
726,"Warren, Elizabeth ",20015,250.0,201906,161352.0,3
727,"Warren, Elizabeth ",20007,10.0,201905,119267.0,3
728,"Warren, Elizabeth ",20007,25.0,201905,119267.0,3
729,"Warren, Elizabeth ",20007,25.0,201905,119267.0,3
730,"Warren, Elizabeth ",20007,25.0,201905,119267.0,3
731,"Warren, Elizabeth ",20007,6.0,201906,119267.0,3
732,"Warren, Elizabeth ",20007,25.0,201906,119267.0,3
733,"Warren, Elizabeth ",20007,25.0,201906,119267.0,3
734,"Warren, Elizabeth ",20007,50.0,201906,119267.0,3
735,"Warren, Elizabeth ",20007,100.0,201904,119267.0,3
736,"Warren, Elizabeth ",20007,33.88,201906,119267.0,3
737,"Warren, Elizabeth ",20007,66.62,201906,119267.0,3
738,"Warren, Elizabeth ",20015,500.0,201905,161352.0,3
739,"Warren, Elizabeth ",20007,100.0,201906,119267.0,3
740,"Warren, Elizabeth ",20007,500.0,201906,119267.0,3
741,"Warren, Elizabeth ",20002,25.0,201905,74303.0,3
742,"Warren, Elizabeth ",20002,25.0,201906,74303.0,3
743,"Warren, Elizabeth ",20002,25.0,201906,74303.0,3
744,"Warren, Elizabeth ",20002,25.0,201906,74303.0,3
745,"Warren, Elizabeth ",20002,25.0,201906,74303.0,3
746,"Warren, Elizabeth ",20010,250.0,201906,66404.0,3
747,"Warren, Elizabeth ",20010,35.0,201904,66404.0,3
748,"Warren, Elizabeth ",20010,50.0,201905,66404.0,3
749,"Warren, Elizabeth ",20010,25.0,201905,66404.0,3
750,"Warren, Elizabeth ",20010,25.0,201905,66404.0,3
751,"Warren, Elizabeth ",20010,25.0,201905,66404.0,3
752,"Warren, Elizabeth ",20010,10.0,201905,66404.0,3
753,"Warren, Elizabeth ",20010,25.0,201906,66404.0,3
754,"Warren, Elizabeth ",20010,25.0,201906,66404.0,3
755,"Warren, Elizabeth ",20017,100.0,201905,63022.0,3
756,"Warren, Elizabeth ",20015,500.0,201904,161352.0,3
757,"Warren, Elizabeth ",20016,200.0,201905,124080.0,3
758,"Warren, Elizabeth ",20016,100.0,201906,124080.0,3
759,"Warren, Elizabeth ",20007,100.0,201904,119267.0,3
760,"Warren, Elizabeth ",20007,50.0,201904,119267.0,3
761,"Warren, Elizabeth ",20007,50.0,201904,119267.0,3
762,"Warren, Elizabeth ",20007,100.0,201905,119267.0,3
763,"Warren, Elizabeth ",20007,100.0,201906,119267.0,3
764,"Warren, Elizabeth ",20007,50.0,201906,119267.0,3
765,"Warren, Elizabeth ",20007,97.88,201906,119267.0,3
766,"Warren, Elizabeth ",20007,50.0,201906,119267.0,3
767,"Warren, Elizabeth ",20009,223.27,201904,94213.0,3
768,"Warren, Elizabeth ",20009,10.0,201904,94213.0,3
769,"Warren, Elizabeth ",20009,10.0,201905,94213.0,3
770,"Warren, Elizabeth ",20009,10.0,201906,94213.0,3
771,"Warren, Elizabeth ",20009,10.0,201906,94213.0,3
772,"Warren, Elizabeth ",20009,10.0,201906,94213.0,3
773,"Warren, Elizabeth ",20008,103.0,201905,111074.0,3
774,"Warren, Elizabeth ",20008,100.0,201905,111074.0,3
775,"Warren, Elizabeth ",20002,25.0,201904,74303.0,3
776,"Warren, Elizabeth ",20002,30.0,201905,74303.0,3
777,"Warren, Elizabeth ",20002,50.0,201906,74303.0,3
778,"Warren, Elizabeth ",20002,15.0,201906,74303.0,3
779,"Warren, Elizabeth ",20024,5.0,201904,72389.0,3
780,"Warren, Elizabeth ",20024,5.0,201905,72389.0,3
781,"Warren, Elizabeth ",20024,113.27,201906,72389.0,3
782,"Warren, Elizabeth ",20024,25.0,201906,72389.0,3
783,"Warren, Elizabeth ",20024,5.0,201906,72389.0,3
784,"Warren, Elizabeth ",20006,100.0,201905,34125.0,3
785,"Warren, Elizabeth ",20018,100.0,201906,58821.0,3
786,"Warren, Elizabeth ",20018,100.0,201906,58821.0,3
787,"Warren, Elizabeth ",20037,100.0,201904,78176.0,3
788,"Warren, Elizabeth ",20037,100.0,201904,78176.0,3
789,"Warren, Elizabeth ",20037,167.61,201905,78176.0,3
790,"Warren, Elizabeth ",20037,10.0,201906,78176.0,3
791,"Warren, Elizabeth ",20024,25.0,201906,72389.0,3
792,"Warren, Elizabeth ",20003,50.0,201905,112083.0,3
793,"Warren, Elizabeth ",20003,33.88,201905,112083.0,3
794,"Warren, Elizabeth ",20003,100.0,201906,112083.0,3
795,"Warren, Elizabeth ",20003,72.88,201906,112083.0,3
796,"Warren, Elizabeth ",20016,50.0,201904,124080.0,3
797,"Warren, Elizabeth ",20016,50.0,201905,124080.0,3
798,"Warren, Elizabeth ",20016,50.0,201906,124080.0,3
799,"Warren, Elizabeth ",20001,250.0,201906,85976.0,3
800,"Warren, Elizabeth ",20017,25.0,201904,63022.0,3
801,"Warren, Elizabeth ",20017,100.0,201904,63022.0,3
802,"Warren, Elizabeth ",20017,100.0,201905,63022.0,3
803,"Warren, Elizabeth ",20017,25.0,201906,63022.0,3
804,"Warren, Elizabeth ",20017,100.0,201906,63022.0,3
805,"Warren, Elizabeth ",20018,10.0,201906,58821.0,3
806,"Warren, Elizabeth ",20003,50.0,201906,112083.0,3
807,"Warren, Elizabeth ",20003,131.38,201906,112083.0,3
808,"Warren, Elizabeth ",20003,25.0,201906,112083.0,3
809,"Warren, Elizabeth ",20005,250.0,201906,87676.0,3
810,"Warren, Elizabeth ",20001,25.0,201904,85976.0,3
811,"Warren, Elizabeth ",20001,25.0,201904,85976.0,3
812,"Warren, Elizabeth ",20001,10.0,201904,85976.0,3
813,"Warren, Elizabeth ",20001,25.0,201905,85976.0,3
814,"Warren, Elizabeth ",20015,50.0,201904,161352.0,3
815,"Warren, Elizabeth ",20001,10.0,201906,85976.0,3
816,"Warren, Elizabeth ",20001,25.0,201906,85976.0,3
817,"Warren, Elizabeth ",20001,25.0,201906,85976.0,3
818,"Warren, Elizabeth ",20001,10.0,201906,85976.0,3
819,"Warren, Elizabeth ",20015,100.0,201904,161352.0,3
820,"Warren, Elizabeth ",20015,25.0,201905,161352.0,3
821,"Warren, Elizabeth ",20015,25.0,201906,161352.0,3
822,"Warren, Elizabeth ",20005,133.27,201905,87676.0,3
823,"Warren, Elizabeth ",20005,2666.73,201905,87676.0,3
824,"Warren, Elizabeth ",20002,100.0,201904,74303.0,3
825,"Warren, Elizabeth ",20002,100.0,201905,74303.0,3
826,"Warren, Elizabeth ",20002,100.0,201906,74303.0,3
827,"Warren, Elizabeth ",20001,12.7,201905,85976.0,3
828,"Warren, Elizabeth ",20001,100.0,201906,85976.0,3
829,"Warren, Elizabeth ",20001,25.0,201906,85976.0,3
830,"Warren, Elizabeth ",20003,250.0,201906,112083.0,3
831,"Warren, Elizabeth ",20009,250.0,201905,94213.0,3
832,"Warren, Elizabeth ",20009,50.0,201906,94213.0,3
833,"Warren, Elizabeth ",20002,92.88,201905,74303.0,3
834,"Warren, Elizabeth ",20002,10.0,201906,74303.0,3
835,"Warren, Elizabeth ",20002,100.0,201906,74303.0,3
836,"Warren, Elizabeth ",20003,500.0,201906,112083.0,3
837,"Warren, Elizabeth ",20015,25.0,201904,161352.0,3
838,"Warren, Elizabeth ",20015,25.0,201904,161352.0,3
839,"Warren, Elizabeth ",20015,25.0,201904,161352.0,3
840,"Warren, Elizabeth ",20015,25.0,201904,161352.0,3
841,"Warren, Elizabeth ",20015,25.0,201904,161352.0,3
842,"Warren, Elizabeth ",20015,25.0,201905,161352.0,3
843,"Warren, Elizabeth ",20015,25.0,201905,161352.0,3
844,"Warren, Elizabeth ",20015,25.0,201905,161352.0,3
845,"Warren, Elizabeth ",20015,25.0,201906,161352.0,3
846,"Warren, Elizabeth ",20010,10.0,201904,66404.0,3
847,"Warren, Elizabeth ",20010,15.0,201904,66404.0,3
848,"Warren, Elizabeth ",20010,5.0,201904,66404.0,3
849,"Warren, Elizabeth ",20010,118.27,201904,66404.0,3
850,"Warren, Elizabeth ",20010,15.0,201905,66404.0,3
851,"Warren, Elizabeth ",20010,25.0,201906,66404.0,3
852,"Warren, Elizabeth ",20010,50.0,201906,66404.0,3
853,"Warren, Elizabeth ",20009,250.0,201906,94213.0,3
854,"Warren, Elizabeth ",20016,250.0,201904,124080.0,3
855,"Warren, Elizabeth ",20008,500.0,201904,111074.0,3
856,"Warren, Elizabeth ",20008,250.0,201906,111074.0,3
857,"Warren, Elizabeth ",20010,100.0,201904,66404.0,3
858,"Warren, Elizabeth ",20010,53.02,201905,66404.0,3
859,"Warren, Elizabeth ",20010,50.0,201906,66404.0,3
860,"Warren, Elizabeth ",20006,6.66,201904,34125.0,3
861,"Warren, Elizabeth ",20006,10.0,201904,34125.0,3
862,"Warren, Elizabeth ",20006,25.0,201904,34125.0,3
863,"Warren, Elizabeth ",20006,10.0,201904,34125.0,3
864,"Warren, Elizabeth ",20006,10.0,201905,34125.0,3
865,"Warren, Elizabeth ",20006,25.0,201905,34125.0,3
866,"Warren, Elizabeth ",20006,5.0,201905,34125.0,3
867,"Warren, Elizabeth ",20006,10.0,201905,34125.0,3
